measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,126,Costa Rica,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.24010412823693442,0.2484389111490931,0.227774787931712
1,Deaths,126,Costa Rica,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,111.07129969517864,115.51549638124983,105.10769049336963
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,1029,Total cancers,1,Number,2018,13437.380254096095,15073.773878557924,12073.326099321435
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.1845295934866679,0.2082977703318388,0.1655332640395154
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,1029,Total cancers,3,Rate,2018,117.83358276692267,132.18326402480858,105.8720705446122
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,1029,Total cancers,1,Number,2017,184.6082072091927,196.77879918353224,172.45391012738003
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.19791929318630896,0.20687193445610358,0.18793078042520311
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,159.74561240103012,170.277097959637,149.22822717753314
1,Deaths,35,Georgia,3,Both,22,All ages,1029,Total cancers,1,Number,2018,9420.799314765045,9810.28458049318,8923.119854435567
1,Deaths,35,Georgia,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.1927236408982048,0.199350203627895,0.1846934405488467
1,Deaths,35,Georgia,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,252.3294049128078,262.7614905607271,238.99941476372928
1,Deaths,161,Bangladesh,3,Both,22,All ages,1029,Total cancers,1,Number,2019,122481.04477339087,140265.90946386548,109153.19195513378
1,Deaths,161,Bangladesh,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.12170090304632909,0.13773691546284442,0.10920927914420936
1,Deaths,161,Bangladesh,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,75.00558251297775,85.89677092904314,66.84380232788759
1,Deaths,155,Türkiye,3,Both,22,All ages,1029,Total cancers,1,Number,2018,102360.10750280056,109855.91444119107,91203.7344741807
1,Deaths,155,Türkiye,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.20909472522970082,0.224596742468343,0.18710322470829951
1,Deaths,155,Türkiye,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,124.97353560697506,134.12531864210254,111.35249303529963
1,Deaths,99,Uruguay,3,Both,22,All ages,1029,Total cancers,1,Number,2017,9704.147926746295,10041.101617170845,9220.960568996376
1,Deaths,99,Uruguay,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.2892119077953104,0.2994848762297967,0.2732277723059333
1,Deaths,99,Uruguay,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,282.75777716893793,292.57587528868333,268.6787478440721
1,Deaths,53,Serbia,3,Both,22,All ages,1029,Total cancers,1,Number,2018,27854.491437335382,29340.883816082092,26095.047902652066
1,Deaths,53,Serbia,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.23447909359540425,0.2464469737632294,0.21840685350394073
1,Deaths,53,Serbia,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,303.44428698018436,319.6369098667402,284.2770697267305
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,1029,Total cancers,1,Number,2017,184.05268515278848,196.4858904621832,168.4076003676688
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.21829990295149126,0.22954933264906124,0.20361580961714248
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,192.2101983666452,205.19446348001824,175.87169807519604
1,Deaths,185,Rwanda,3,Both,22,All ages,1029,Total cancers,1,Number,2017,8102.034806391893,9233.66694790012,7114.7705975312465
1,Deaths,185,Rwanda,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.09490361100699188,0.10710255958265885,0.08313491358306582
1,Deaths,185,Rwanda,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,66.02624525425995,75.24830157693576,57.98069245886103
1,Deaths,165,Pakistan,3,Both,22,All ages,1029,Total cancers,1,Number,2018,133839.2563686962,150258.09909435746,121132.00069229587
1,Deaths,165,Pakistan,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.10051884468198372,0.11220757301352481,0.09203472571562557
1,Deaths,165,Pakistan,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,60.73360169309591,68.184147081774,54.96730093947533
1,Deaths,149,Palestine,3,Both,22,All ages,1029,Total cancers,1,Number,2018,2291.6957385261317,2424.166869281355,2085.3158230529893
1,Deaths,149,Palestine,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.15908700591163077,0.16856922980544808,0.14536884697631303
1,Deaths,149,Palestine,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,46.21841614463294,48.89006480438595,42.05619135323615
1,Deaths,150,Oman,3,Both,22,All ages,1029,Total cancers,1,Number,2017,1212.470690828871,1332.8322880343844,1087.7861421723817
1,Deaths,150,Oman,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.11065252750398367,0.1203325111650193,0.09952233421264464
1,Deaths,150,Oman,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,30.53165221837356,33.562520060477446,27.39192661067052
1,Deaths,385,Puerto Rico,3,Both,22,All ages,1029,Total cancers,1,Number,2018,5990.343298949677,6247.659224392954,5553.384254150247
1,Deaths,385,Puerto Rico,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.20464280889839762,0.21335385504373378,0.1912613670398843
1,Deaths,385,Puerto Rico,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,172.60913502611953,180.02358142804738,160.0183503246997
1,Deaths,14,Maldives,3,Both,22,All ages,1029,Total cancers,1,Number,2017,196.41884564845094,211.6355428568577,178.4500472242221
1,Deaths,14,Maldives,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.11876013939679805,0.1280238851802954,0.10800128563733698
1,Deaths,14,Maldives,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,42.70080188094898,46.00886109814605,38.79444503917738
1,Deaths,45,Bulgaria,3,Both,22,All ages,1029,Total cancers,1,Number,2018,20012.79440636469,20594.161508908433,19284.3602964701
1,Deaths,45,Bulgaria,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.18472190262586718,0.19033340439232355,0.17868470947446002
1,Deaths,45,Bulgaria,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,276.0140092472991,284.0321531186293,265.96753522363394
1,Deaths,80,France,3,Both,22,All ages,1029,Total cancers,1,Number,2020,192132.36665526198,201237.05907305953,175212.43218573058
1,Deaths,80,France,3,Both,22,All ages,1029,Total cancers,2,Percent,2020,0.29345617012891023,0.30740180413045176,0.2677220018317262
1,Deaths,80,France,3,Both,22,All ages,1029,Total cancers,3,Rate,2020,280.3513881658138,293.63656859942705,255.66253850042176
1,Deaths,135,Brazil,3,Both,22,All ages,1029,Total cancers,1,Number,2017,247871.3039240545,256141.59916360202,232505.53208424815
1,Deaths,135,Brazil,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.1874248541161394,0.19358249423193244,0.1763371286436975
1,Deaths,135,Brazil,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,119.65750571919693,123.64991179549205,112.23982604956944
1,Deaths,49,North Macedonia,3,Both,22,All ages,1029,Total cancers,1,Number,2017,4561.109884432674,4794.498384194816,4256.362959253948
1,Deaths,49,North Macedonia,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.22363053596367707,0.23457719925032597,0.20687711407758522
1,Deaths,49,North Macedonia,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,234.34328687069691,246.3344533932909,218.68582675252142
1,Deaths,88,Malta,3,Both,22,All ages,1029,Total cancers,1,Number,2018,992.710293088694,1050.4653596134176,909.7909196084313
1,Deaths,88,Malta,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.27336501662081375,0.28735881241589206,0.2514143293712472
1,Deaths,88,Malta,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,200.63606536773986,212.30890625923365,183.87728191030703
1,Deaths,54,Slovakia,3,Both,22,All ages,1029,Total cancers,1,Number,2018,14563.054314298108,15273.262971888424,13700.167079130617
1,Deaths,54,Slovakia,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.27127106580311433,0.2847515929750734,0.25516006953311315
1,Deaths,54,Slovakia,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,267.5441432746204,280.59169241784247,251.69167022239571
1,Deaths,367,Monaco,3,Both,22,All ages,1029,Total cancers,1,Number,2017,214.82285626131278,250.07154200472624,182.30040295386533
1,Deaths,367,Monaco,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.42214763728871824,0.4883705759377428,0.36154099273244256
1,Deaths,367,Monaco,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,569.3335790468788,662.7512942763283,483.14105250123566
1,Deaths,118,Suriname,3,Both,22,All ages,1029,Total cancers,1,Number,2017,631.3296455159316,677.8105962512018,575.2487359561499
1,Deaths,118,Suriname,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.15661300174441975,0.16786093187269854,0.14333735920363383
1,Deaths,118,Suriname,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,109.62154163437897,117.6923070616352,99.88387794970042
1,Deaths,435,South Sudan,3,Both,22,All ages,1029,Total cancers,1,Number,2018,6911.698194563092,7901.614717013988,5963.539243259256
1,Deaths,435,South Sudan,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.07123603697720562,0.08131020153178409,0.06192045546051995
1,Deaths,435,South Sudan,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,74.2997176317679,84.94117158804453,64.10715129440611
1,Deaths,127,El Salvador,3,Both,22,All ages,1029,Total cancers,1,Number,2017,6282.9588515219275,6938.065432703173,5867.430760350278
1,Deaths,127,El Salvador,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.14151776002037916,0.15613608021211903,0.13234334484922647
1,Deaths,127,El Salvador,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,101.84532089922622,112.46444821810675,95.10970591461295
1,Deaths,62,Russian Federation,3,Both,22,All ages,1029,Total cancers,1,Number,2018,317425.1218330938,326330.0642092405,304586.5622384371
1,Deaths,62,Russian Federation,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.17437253358881732,0.17912327710749773,0.16720483866851843
1,Deaths,62,Russian Federation,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,213.4621489577629,219.45054749717298,204.82847023450577
1,Deaths,41,Uzbekistan,3,Both,22,All ages,1029,Total cancers,1,Number,2017,18173.426110600554,18716.130586690546,17619.84493708256
1,Deaths,41,Uzbekistan,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.09485504847073647,0.09710486106876658,0.09265909299207893
1,Deaths,41,Uzbekistan,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,56.92353135856085,58.62341200160155,55.18958228927229
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,1029,Total cancers,1,Number,2019,29385.66594058634,33442.37681805259,26207.12801235535
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.08353591481017501,0.09422019869266388,0.07461728266166207
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,50.26963751299688,57.20939466253965,44.83215824005665
1,Deaths,139,Algeria,3,Both,22,All ages,1029,Total cancers,1,Number,2018,20319.27737312553,24561.646252584276,16498.75562801921
1,Deaths,139,Algeria,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.09502027146879088,0.11511614533084376,0.0773567941863007
1,Deaths,139,Algeria,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,48.978123970660796,59.204042200519766,39.769037238476564
1,Deaths,36,Kazakhstan,3,Both,22,All ages,1029,Total cancers,1,Number,2018,17943.954338010528,18730.699825828688,16972.3511238452
1,Deaths,36,Kazakhstan,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.1366663278218972,0.14208738245323976,0.1298449837481617
1,Deaths,36,Kazakhstan,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,95.9240279453787,100.12977851394245,90.73007280529069
1,Deaths,162,Bhutan,3,Both,22,All ages,1029,Total cancers,1,Number,2019,491.5056657710249,568.550677877391,426.5514337295186
1,Deaths,162,Bhutan,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.10621752146668909,0.12234973560648614,0.09256101181784715
1,Deaths,162,Bhutan,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,64.951091772339,75.13237349585998,56.367572638919505
1,Deaths,204,Chad,3,Both,22,All ages,1029,Total cancers,1,Number,2017,5754.366232350522,6890.599042170988,4879.578911343932
1,Deaths,204,Chad,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.033445128440004905,0.039680402075909615,0.02844115034690192
1,Deaths,204,Chad,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,37.45122550747517,44.84618604202498,31.75783445323295
1,Deaths,24,Marshall Islands,3,Both,22,All ages,1029,Total cancers,1,Number,2017,42.565479037432034,49.57794012895282,36.31739431629368
1,Deaths,24,Marshall Islands,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.11772680759920397,0.13670895799200347,0.10036107376852614
1,Deaths,24,Marshall Islands,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,87.79756025988661,102.26179252452252,74.9099666695358
1,Deaths,413,Tokelau,3,Both,22,All ages,1029,Total cancers,1,Number,2019,1.5522868451009346,1.7824323686234045,1.3693558518505613
1,Deaths,413,Tokelau,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.12265346459843877,0.13958886861994949,0.10748064040195428
1,Deaths,413,Tokelau,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,98.15510078349848,112.70779581374605,86.58790227532049
1,Deaths,89,Netherlands,3,Both,22,All ages,1029,Total cancers,1,Number,2018,52882.74012902728,55595.832788458545,48241.148399880796
1,Deaths,89,Netherlands,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.3453253214981352,0.36184769958631907,0.3158574561525408
1,Deaths,89,Netherlands,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,307.76939600751865,323.55917707915523,280.7560476162014
1,Deaths,17,Sri Lanka,3,Both,22,All ages,1029,Total cancers,1,Number,2018,18741.97057699678,19943.26935267667,17272.74193682972
