measure_id,measure_name,location_name,metric_name,val,year,upper,lower
0,'DALYs (Disability-Adjusted Life Years)',Switzerland,Rate,0.544751,2022,0.535339,0.51616
0,'DALYs (Disability-Adjusted Life Years)',Slovakia,Rate,0.768739,2023,0.75986,0.75394
0,'DALYs (Disability-Adjusted Life Years)',Barbados,Rate,0.761987,2022,0.748778,0.740354
0,'DALYs (Disability-Adjusted Life Years)',Mauritius,Rate,0.390614,2023,0.379205,0.386282
0,'DALYs (Disability-Adjusted Life Years)',Estonia,Rate,0.702169,2022,0.682047,0.686248
0,'DALYs (Disability-Adjusted Life Years)',Grenada,Rate,0.508283,2023,0.521766,0.478099
0,'DALYs (Disability-Adjusted Life Years)','Venezuela (Bolivarian Republic of)',Rate,0.462209,2023,0.4648,0.439766
0,'DALYs (Disability-Adjusted Life Years)',Angola,Rate,0.201959,2023,0.222588,0.165238
0,'DALYs (Disability-Adjusted Life Years)',Uruguay,Rate,0.829963,2023,0.800642,0.810584
0,'DALYs (Disability-Adjusted Life Years)',Malta,Rate,0.456367,2023,0.453839,0.43546
0,'DALYs (Disability-Adjusted Life Years)',Ecuador,Rate,0.264912,2023,0.250237,0.266167
0,'DALYs (Disability-Adjusted Life Years)',Kazakhstan,Rate,0.245867,2022,0.233562,0.245639
0,'DALYs (Disability-Adjusted Life Years)','Burkina Faso',Rate,0.093455,2022,0.096261,0.080414
0,'DALYs (Disability-Adjusted Life Years)',Lebanon,Rate,0.372394,2023,0.381753,0.346978
0,'DALYs (Disability-Adjusted Life Years)',Eritrea,Rate,0.398931,2022,0.427142,0.361711
0,'DALYs (Disability-Adjusted Life Years)','Côte dIvoire',Rate,0.199871,2023,0.224378,0.165122
0,'DALYs (Disability-Adjusted Life Years)',Uzbekistan,Rate,0.181039,2023,0.169886,0.182742
0,'DALYs (Disability-Adjusted Life Years)',Cyprus,Rate,0.45903,2023,0.473374,0.425589
0,'DALYs (Disability-Adjusted Life Years)',Suriname,Rate,0.363377,2022,0.361731,0.344306
0,'DALYs (Disability-Adjusted Life Years)',Timor-Leste,Rate,0.188852,2023,0.211868,0.166258
0,'DALYs (Disability-Adjusted Life Years)','Brunei Darussalam',Rate,0.389165,2023,0.390139,0.364999
0,'DALYs (Disability-Adjusted Life Years)',Ireland,Rate,0.509077,2022,0.494176,0.49465
0,'DALYs (Disability-Adjusted Life Years)','Northern Mariana Islands',Rate,0.548349,2023,0.579113,0.496737
0,'DALYs (Disability-Adjusted Life Years)',Serbia,Rate,0.874766,2023,0.887623,0.831594
0,'DALYs (Disability-Adjusted Life Years)',Brazil,Rate,0.394709,2023,0.374177,0.391108
0,'DALYs (Disability-Adjusted Life Years)',Togo,Rate,0.188713,2023,0.213434,0.153634
0,'DALYs (Disability-Adjusted Life Years)',Vanuatu,Rate,0.143026,2023,0.157132,0.120259
0,'DALYs (Disability-Adjusted Life Years)',Mauritania,Rate,0.214989,2022,0.238995,0.172646
0,'DALYs (Disability-Adjusted Life Years)',Congo,Rate,0.231576,2023,0.279419,0.184407
0,'DALYs (Disability-Adjusted Life Years)',Lithuania,Rate,0.799203,2022,0.772075,0.792643
0,'DALYs (Disability-Adjusted Life Years)',Morocco,Rate,0.248284,2023,0.295274,0.20545
0,'DALYs (Disability-Adjusted Life Years)',Ghana,Rate,0.182478,2023,0.196942,0.161594
0,'DALYs (Disability-Adjusted Life Years)',Norway,Rate,0.547714,2023,0.534861,0.525792
