@relation 'IHME_clean-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R3,5,6,7,8,9,10,11-weka.filters.unsupervised.attribute.Remove-R3,5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute measure_id numeric
@attribute measure_name {Deaths,'DALYs (Disability-Adjusted Life Years)'}
@attribute location_name {Croatia,Jamaica,Panama,'Lao Peoples Democratic Republic',Guam,Chile,Cameroon,Tonga,Germany,Colombia,Morocco,Mozambique,Fiji,Mauritania,Czechia,Afghanistan,'Saint Lucia',Ghana,Romania,Vanuatu,'Equatorial Guinea',Singapore,Malaysia,'Venezuela (Bolivarian Republic of)','Cabo Verde',Niger,'Northern Mariana Islands',Indonesia,Luxembourg,Hungary,Kiribati,'Costa Rica','Bolivia (Plurinational State of)','Saint Vincent and the Grenadines',Georgia,Bangladesh,Türkiye,Uruguay,Serbia,'United States Virgin Islands',Rwanda,Pakistan,Palestine,Oman,'Puerto Rico',Maldives,Bulgaria,France,Brazil,'North Macedonia',Malta,Slovakia,Monaco,Suriname,'South Sudan','El Salvador','Russian Federation',Uzbekistan,'United Republic of Tanzania',Algeria,Kazakhstan,Bhutan,Chad,'Marshall Islands',Tokelau,Netherlands,'Sri Lanka',Turkmenistan,Ecuador,Belarus,'Saint Kitts and Nevis',Palau,Austria,Australia,India,'American Samoa',Montenegro,Ukraine,Israel,Sweden,'United Arab Emirates',Gabon,'Trinidad and Tobago',Iraq,Kuwait,Nauru,Eritrea,Haiti,Mauritius,Kyrgyzstan,Portugal,'South Africa',Paraguay,Argentina,Cuba,Uganda,Myanmar,Estonia,Bahrain,Nicaragua,Tuvalu,Thailand,Guatemala,Slovenia,'Côte dIvoire',Switzerland,Yemen,Nigeria,Japan,Armenia,Jordan,Poland,China,'Burkina Faso',Timor-Leste,Qatar,Canada,Eswatini,'San Marino',Seychelles,Peru,Egypt,Lebanon,Zambia,Spain,Belgium,Bermuda,Italy,'United Kingdom',Nepal,'Solomon Islands',Norway,'New Zealand',Niue,Latvia,'United States of America',Philippines,'Republic of Moldova','Brunei Darussalam',Sudan,Guinea,Albania,Dominica,Libya,'Republic of Korea',Gambia,Cyprus,Mongolia,Ethiopia,Azerbaijan,Comoros,'Democratic Republic of the Congo',Botswana,Cambodia,'Sao Tome and Principe',Burundi,'Democratic Peoples Republic of Korea',Somalia,Angola,'Bosnia and Herzegovina','Saudi Arabia',Honduras,Zimbabwe,Djibouti,'Iran (Islamic Republic of)',Tajikistan,Madagascar,'Antigua and Barbuda','Dominican Republic',Kenya,'Micronesia (Federated States of)',Lithuania,'Taiwan (Province of China)',Greece,Bahamas,'Central African Republic',Belize,Grenada,Lesotho,Mexico,Senegal,Congo,'Papua New Guinea',Andorra,Denmark,Benin,'Syrian Arab Republic',Guinea-Bissau,'Cook Islands',Iceland,Togo,Namibia,Barbados,Finland,Malawi,Samoa,Liberia,Greenland,'Viet Nam','Sierra Leone',Guyana,Tunisia,Ireland,Mali}
@attribute metric_name {Number,Percent,Rate}
@attribute val numeric
@attribute year numeric
@attribute upper numeric
@attribute lower numeric

@data
0,Deaths,'North Macedonia',Rate,0.015558,2017,0.01501,0.015183
0,Deaths,Malta,Number,0.065911,2018,0.064013,0.063167
0,Deaths,Malta,Percent,0.000017,2018,0.000016,0.000017
0,Deaths,Malta,Rate,0.01332,2018,0.012937,0.012766
0,Deaths,Slovakia,Number,0.96693,2018,0.930738,0.951212
0,Deaths,Slovakia,Percent,0.000017,2018,0.000016,0.000017
0,Deaths,Slovakia,Rate,0.017763,2018,0.017098,0.017474
0,Deaths,Monaco,Number,0.014262,2017,0.015238,0.012656
0,Deaths,Monaco,Percent,0.000027,2017,0.000029,0.000024
0,Deaths,Monaco,Rate,0.037801,2017,0.040386,0.033544
0,Deaths,Suriname,Number,0.041917,2017,0.041304,0.039939
0,Deaths,Suriname,Percent,0.000009,2017,0.000009,0.000009
0,Deaths,Suriname,Rate,0.007277,2017,0.007171,0.006934
0,Deaths,'South Sudan',Number,0.458909,2018,0.481516,0.414052
0,Deaths,'South Sudan',Percent,0.000004,2018,0.000004,0.000003
0,Deaths,'South Sudan',Rate,0.004932,2018,0.005175,0.00445
0,Deaths,'El Salvador',Number,0.417164,2017,0.422798,0.407379
0,Deaths,'El Salvador',Percent,0.000008,2017,0.000008,0.000008
0,Deaths,'El Salvador',Rate,0.006761,2017,0.006852,0.006603
0,Deaths,'Russian Federation',Percent,0.000011,2018,0.00001,0.000011
0,Deaths,'Russian Federation',Rate,0.014172,2018,0.013372,0.01422
0,Deaths,Uzbekistan,Percent,0.000005,2017,0.000005,0.000006
0,Deaths,Uzbekistan,Rate,0.003778,2017,0.003571,0.003831
0,Deaths,'United Republic of Tanzania',Percent,0.000004,2019,0.000005,0.000004
0,Deaths,'United Republic of Tanzania',Rate,0.003337,2019,0.003485,0.003112
0,Deaths,Algeria,Percent,0.000005,2018,0.000006,0.000004
0,Deaths,Algeria,Rate,0.003251,2018,0.003607,0.00276
0,Deaths,Kazakhstan,Percent,0.000008,2018,0.000007,0.000008
0,Deaths,Kazakhstan,Rate,0.006368,2018,0.006101,0.006299
0,Deaths,Bhutan,Number,0.032633,2019,0.034646,0.029615
0,Deaths,Bhutan,Percent,0.000006,2019,0.000006,0.000006
0,Deaths,Bhutan,Rate,0.004311,2019,0.004577,0.003913
0,Deaths,Chad,Number,0.382067,2017,0.419906,0.338792
0,Deaths,Chad,Percent,0.000001,2017,0.000001,0.000001
0,Deaths,Chad,Rate,0.002486,2017,0.002732,0.002204
0,Deaths,'Marshall Islands',Number,0.002825,2017,0.00302,0.002521
0,Deaths,'Marshall Islands',Percent,0.000007,2017,0.000007,0.000006
0,Deaths,'Marshall Islands',Rate,0.005828,2017,0.006231,0.0052
0,Deaths,Tokelau,Number,0.000102,2019,0.000107,0.000094
0,Deaths,Tokelau,Percent,0.000007,2019,0.000007,0.000007
0,Deaths,Tokelau,Rate,0.006516,2019,0.006867,0.006011
0,Deaths,Netherlands,Percent,0.000022,2018,0.000021,0.000021
0,Deaths,Netherlands,Rate,0.020434,2018,0.019716,0.019492
0,Deaths,'Sri Lanka',Percent,0.000008,2018,0.000007,0.000008
